incident_date,airport_id,operator_id,operator,aircraft,species,damage,cost_repairs,remains_collected,remains_sent,incident_month,incident_year,time_of_day,time,runway,height,speed,phase_of_flight,ingested,effect,effect_other,sky,precipitation,birds_seen,birds_struck,size,warned,remarks,number_injuries,number_fatalities,damage_level
2001-09-16,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-300,Unknown bird - small,N,,FALSE,FALSE,9,2001,Day,16:00,9R,600,137,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,,,,1
2001-10-08,KATL ,1ASQ,(1ASQ) ATLANTIC SOUTHEAST,ATR-72,Unknown bird - large,N,,FALSE,FALSE,10,2001,Day,13:26,9L,2800,170,Climb,FALSE,None,,No Cloud,,1,1,Large,No,,,,1
2002-11-18,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Unknown bird - medium,N,,FALSE,FALSE,11,2002,Dusk,,26R,0,125,Landing Roll,FALSE,None,,Some Cloud,None,1,1,Medium,No,,,,1
2001-10-07,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Unknown bird - medium,N,,FALSE,FALSE,10,2001,Night,21:55,9L,2500,210,Climb,FALSE,None,,No Cloud,None,1,1,Medium,Unknown,INSPN ON ARRIVAL AT BDL. NO DMG. OR EVIDENCE OF STRIKE.,,,1
2002-05-13,KATL ,NWA,(NWA) NORTHWEST AIRLINES,DC-9-30,Unknown bird - medium,N,,FALSE,FALSE,5,2002,,,26R,0,,Landing Roll,FALSE,,,,,,1,Medium,Unknown,INSPCTD RADOME AND F/O WINDSHLD AND RT ENG INTAKE. NO DMG.,,,1
2001-09-21,KATL ,MDC,(MDC) MID-ATLANTIC FREIGHT,C-208,Gulls,N,,FALSE,FALSE,9,2001,Night,,26R,900,160,Approach,FALSE,None,,No Cloud,None,2-10,1,Medium,No,,,,1
2002-03-23,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-200,Unknown bird - medium,M,,FALSE,FALSE,3,2002,,,,8000,210,Approach,FALSE,,,,,,1,Medium,Unknown,RADOME WAS REPLACED. ENGS INSPCTD FOR DMG.,,,2
2001-11-03,KATL ,AAL,(AAL) AMERICAN AIRLINES,FOKKER F100,Unknown bird - small,N,,FALSE,FALSE,11,2001,Dawn,18:30,,5000,250,Climb,FALSE,None,,No Cloud,None,,1,Small,Unknown,,,,1
2002-05-05,KATL ,1AWE,(1AWE) AMERICA WEST AIRLINES,A-320,Unknown bird - small,N,,FALSE,FALSE,5,2002,Night,04:00,,2000,200,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,BIRD STRIKE TO #1 ENG OTBD NACELLE. NO DMG.,,,1
2001-09-06,KATL ,TWA,(TWA) TRANS WORLD AIRLINES,MD-83,Unknown bird - small,N,,FALSE,FALSE,9,2001,,,,,,Approach,FALSE,None,,,,1,1,Small,Unknown,HIT LWR PART OF CAPT'S WINDSHLD. CLEANED. NO DMG.,,,1
2002-03-15,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-200,Unknown bird - medium,M,,FALSE,FALSE,3,2002,,,,5000,250,Approach,FALSE,,,,,,1,Medium,Unknown,CREW SAID IT FELT LIKE THE BIRD HIT UNDER THE NOSE AREA. MX FOUND RADOME DAMAGED BEYOND LIMITS. REPLACED.,,,2
2002-10-16,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Unknown bird - medium,,,FALSE,FALSE,10,2002,Day,11:27,,,,Climb,FALSE,Precautionary Landing,,,,,1,Medium,Unknown,HIT A BIRD DURING T/O AND RETD DUE TO A/C VIBRATION. LANDED W/O INCIDENT.,,,0
2001-10-29,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-400,Unknown bird - medium,N,,FALSE,FALSE,10,2001,Dusk,,9R,50,150,Approach,FALSE,None,,No Cloud,None,2-10,1,Medium,Yes,ATIS WARNING. FLT 271.,,,1
2002-11-13,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - large,M,,FALSE,FALSE,11,2002,Night,23:29,26L,8400,250,Climb,FALSE,None,,No Cloud,,,1,Large,No,CRACKED RADOME & DENTED RADAR ANTENNA,,,2
2002-05-13,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-300,Unknown bird - small,N,,FALSE,FALSE,5,2002,Day,,27L,20,135,Approach,FALSE,None,,Some Cloud,None,2-10,2-10,Small,No,NO DMG REPTD.,,,1
2002-07-18,KATL ,UAL,(UAL) UNITED AIRLINES,B-737-500,Unknown bird - small,N,,FALSE,FALSE,7,2002,Day,17:40,27L,20,125,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,BIRD HIT LWR CENTER RADOME. INSPN. NO DMG.,,,1
2002-10-29,KATL ,1ASQ,(1ASQ) ATLANTIC SOUTHEAST,CRJ100/200,Sparrows,N,,FALSE,FALSE,10,2002,Dawn,,27L,0,135,Landing Roll,FALSE,None,,Overcast,None,2-10,1,Small,No,,,,1
2001-09-09,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - small,N,,FALSE,FALSE,9,2001,Day,,8L,400,130,Approach,FALSE,None,,Some Cloud,None,1,1,Small,No,NO DMG. FLT253,,,1
2002-09-09,KATL ,1ASQ,(1ASQ) ATLANTIC SOUTHEAST,ATR-72,Unknown bird - large,N,,FALSE,FALSE,9,2002,Day,,8L,9000,220,Descent,FALSE,None,,No Cloud,None,1,1,Large,No,NO DMG,,,1
2002-07-12,KATL ,NWA,(NWA) NORTHWEST AIRLINES,DC-9-30,Unknown bird - medium,N,,FALSE,FALSE,7,2002,,,8L,,,Approach,FALSE,,,,,,1,Medium,Unknown,DURING LDG FLARE BIRD HIT NOSECONE. INSPN. NO DMG.,,,1
2003-04-21,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-300,Unknown bird - small,N,,FALSE,FALSE,4,2003,Dusk,20:30,27L,1000,145,Approach,FALSE,None,,No Cloud,None,,1,Small,No,,,,1
2002-09-17,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,9,2002,Day,09:00,27L,3500,180,Approach,FALSE,None,,Overcast,None,1,1,Small,No,1 BIRD HIT CENTER WINDSCREEN. NO DMG REPTD BY MX.,,,1
2002-03-15,KATL ,USA,(USA) 1US AIRWAYS,B-737-300,Unknown bird - large,N,,FALSE,FALSE,3,2002,Night,,27R,600,,Climb,FALSE,None,,,,1,1,Large,Unknown,"HIT LRG BIRD JUST ABOVE COCKPIT. INSPN FOUND NO DMG. (DATA ENTRY NOTE: REPORTS 1 DAY APART, ASSUME EARLIER DATE IS CORRECT)",,,1
2002-09-30,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,American crow,N,,FALSE,FALSE,9,2002,Day,16:50,8L,1200,150,Approach,FALSE,None,,No Cloud,None,1,1,Medium,Unknown,"NO DMG. (BIRD REPTD AS CROW, ASSUME AMERICAN CROW FROM LOCATION)",,,1
2002-09-17,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-800,Unknown bird - medium,N,,FALSE,FALSE,9,2002,Night,,9R,8000,140,Approach,FALSE,None,,Some Cloud,None,2-10,1,Medium,No,,,,1
2003-02-24,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Unknown bird - small,N,,FALSE,FALSE,2,2003,Day,17:30,27L,500,131,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,,,,1
2002-08-11,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,8,2002,Day,18:00,26L,0,125,Landing Roll,TRUE,None,,No Cloud,None,1,1,Small,No,"BIRD HIT RADOME, FEATHERS FOUND IN ENG INLET. (DATA ENTRY NOTE: SPEED REPTD AT 150 KNOTS AND ALSO 100KNOTS -TOOK THE AVERAGE)",,,1
2002-11-07,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - medium,M,,FALSE,FALSE,11,2002,Night,,26R,7500,210,Approach,FALSE,None,,No Cloud,None,,1,Medium,No,PILOTS HEARD A THUMP ON LWR RADOME ASSEMBLY. NO ABNORMAL INDICATIONS. REPLACED RADOME.,,,2
2002-11-06,KATL ,AAL,(AAL) AMERICAN AIRLINES,MD-82,Unknown bird - medium,N,,FALSE,FALSE,11,2002,Night,22:20,27L,2000,190,Approach,FALSE,None,,No Cloud,None,1,1,Medium,No,BIRDSTRIKE AREA BELOW LWR RT CORNER OF L WINDSHLD WAS CLEANED. NO DMG.,,,1
2004-04-26,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,4,2004,Day,14:02,27L,0,55,Taxi,FALSE,None,,Overcast,Rain,2-10,1,Small,No,"EXITING THE RWY WHILE SLOWING TO TAXI SPEED, BIRD HIT JUST BELOW RT FWD WINDOW & STUCK TO WIPER ARM. NO DMG.",,,1
2002-10-01,KATL ,USA,(USA) 1US AIRWAYS,B-737-300,Unknown bird - small,N,,FALSE,FALSE,10,2002,Day,17:20,8L,400,130,Approach,FALSE,None,,Some Cloud,None,,1,Small,No,NO VIZ DMG,,,1
2002-09-12,KATL ,1AWE,(1AWE) AMERICA WEST AIRLINES,A-319,Unknown bird - small,N,,FALSE,FALSE,9,2002,Day,,,,,Approach,FALSE,None,,No Cloud,None,,1,Small,Unknown,NO DMG,,,1
2002-11-07,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-300,Unknown bird - medium,N,,FALSE,FALSE,11,2002,Night,22:30,27R,3000,225,Climb,FALSE,None,,No Cloud,None,,1,Medium,Yes,DARK NIGHT. HEARD RATHER LOUD BANG. NO ANOMOLIES NOTED. AT DEST. NOTED IMPACT IMPRINT ON UPPER L SIDE RADOME. NO DMG. IMPRINT SIZE LOOKS SMALLER THAN A DUCK.,,,1
2001-10-17,KATL ,1ASQ,(1ASQ) ATLANTIC SOUTHEAST,EMB-120,Unknown bird - large,N,,FALSE,FALSE,10,2001,Night,,27L,700,110,Approach,FALSE,None,,No Cloud,None,2-10,1,Large,No,FLT 324,,,1
2003-04-30,KATL ,BUS,(BUS) BUSINESS,DC-9,Unknown bird - medium,,,FALSE,FALSE,4,2003,Night,22:00,9R,,,Approach,FALSE,,,,,,1,Medium,Unknown,PILOT REPTD BIRDSTRIKE ON 1 1/2 MI FINAL APCH. NO OTHER DETAILS AVAILABLE.,,,0
2003-01-02,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-300,Hawks,M?,,FALSE,FALSE,1,2003,Day,13:26,27R,800,165,Climb,TRUE,Precautionary Landing,EMERGENCY DECLARED,No Cloud,None,1,1,Medium,No,BIRDSTRIKE DMGD #2 ENG. HAD TO REDUCE TO IDLE AND RETURN WITH ENG AT IDLE. EMERGENCY DELCARED.,,,3
2002-09-09,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - small,M?,,FALSE,FALSE,9,2002,Day,16:30,9R,3000,180,Approach,TRUE,None,,No Cloud,None,1,2-10,Small,No,"HIT BIRD JUST BELOW PILOT'S WINDSHLD ON APCH. NO OTHER INDICATIONS. UPON LDG, MX INSPN FUND TURBINE BLADE DMG.",,,3
2002-09-16,KATL ,AAL,(AAL) AMERICAN AIRLINES,B-757-200,Unknown bird - medium,N,,FALSE,FALSE,9,2002,Night,,27L,6000,170,Approach,FALSE,None,,No Cloud,None,,1,Medium,No,6 MILES OUT. NO DMG.,,,1
2002-09-22,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,9,2002,Day,16:32,9L,0,100,Landing Roll,FALSE,None,,Overcast,None,1,1,Small,No,NO DMG. NOTIFIED TWR AFTER CLEARING RWY.,,,1
2002-10-06,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,10,2002,Night,,27L,1000,140,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,BLOOD STAIN ONLY,,,1
2003-09-09,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,9,2003,Day,14:40,8L,300,130,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,SHORT FINAL. HIT JUST ABOVE COCKPIT. NO DMG.,,,1
2002-08-07,KATL ,UAL,(UAL) UNITED AIRLINES,A-320,Unknown bird - medium,N,,FALSE,FALSE,8,2002,,,,,,Approach,FALSE,,,,,,1,Medium,Unknown,POSSIBLY HIT NEAR NOSE GEAR DOOR.  CLEANED.,,,1
2003-10-12,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Unknown bird - medium,N,,FALSE,FALSE,10,2003,Night,02:00,8L,800,130,Approach,FALSE,None,,Overcast,None,1,1,Medium,Unknown,INSPN. NO DMG. BIRD HIT ABOVE CO/P'S WINDSHLD JUST AFTER DESCENDING BELOW CLOUDS.,,,1
2002-03-29,KATL ,1ASQ,(1ASQ) ATLANTIC SOUTHEAST,CRJ100/200,Unknown bird - medium,N,,FALSE,FALSE,3,2002,Night,,26L,1500,200,Climb,FALSE,None,,Some Cloud,None,1,1,Medium,No,,,,1
2003-03-20,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - medium,M,,FALSE,FALSE,3,2003,Night,22:10,8L,3000,180,Approach,FALSE,Other,AIRCRAFT CONTROLS EFFECTED,Overcast,Fog,,1,Medium,Unknown,BIRD CLOGGED CAPT'S PITOT TUBE AIRSPEED READINGS ON CAPT SIDE DROPPED 50 KTS. CAUSED AUTO THROTTLE SYSTEM TO DISCONNECT. F/O HAD TO FLY APCH.,,,2
2002-09-24,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Yellow-billed cuckoo,M,,TRUE,TRUE,9,2002,Night,,,,,Climb,FALSE,,,,,,1,Small,Unknown,ATL-VPS. SUFFERED BIRDSTRIKE DURING DEPTR FROM ATL. CONTD TO VPS AND LANDED SAFELY. SOME DMG TO RADOME. BIRD ID BY SMITHSONIAN FAA 336,,,2
2003-09-05,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - medium,N,,FALSE,FALSE,9,2003,,,9R,500,134,Approach,FALSE,None,,No Cloud,None,1,1,Medium,No,,,,1
2003-09-28,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-300,Unknown bird - medium,N,,FALSE,FALSE,9,2003,Night,22:00,26R,2500,190,Approach,FALSE,None,,No Cloud,None,,1,Medium,No,HEARD LOUD BANG ARUND NOSE AREA. SUSPECTGED BIRD STRIKE.  FOUND EVIDENCE ON RADOME. NOTIFIED MX.,,,1
2003-08-15,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Unknown bird - small,N,,FALSE,FALSE,8,2003,Dusk,18:35,8R,5,155,Climb,FALSE,None,,Some Cloud,None,2-10,2-10,Small,No,,,,1
2002-01-02,KATL ,1ASQ,(1ASQ) ATLANTIC SOUTHEAST,ATR-72,Sparrows,N,,FALSE,FALSE,1,2002,Dawn,,27L,25,120,Approach,FALSE,None,,Overcast,None,11-100,1,Small,Yes,,,,1
2002-09-05,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Unknown bird - small,N,,FALSE,FALSE,9,2002,Day,10:20,9R,4500,210,Approach,FALSE,None,,No Cloud,None,,1,Small,Yes,SML BIRD HIT CAPT'S WINDSHLD ON DOWNWIND. NO DMG.,,,1
2002-10-30,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Unknown bird - medium,N,,FALSE,FALSE,10,2002,Night,,27L,3000,180,Approach,FALSE,None,,Some Cloud,None,,1,Medium,No,5 MI OUT,,,1
2004-08-27,KATL ,DAL,(DAL) DELTA AIR LINES,B-777-200,Unknown bird - medium,N,,FALSE,FALSE,8,2004,Day,18:14,27R,200,182,Climb,FALSE,Precautionary Landing,,Some Cloud,None,,1,Medium,No,ENG EGT EXCEEDED MAX LIMIT 900-952 DEGREES. ENGINE WAS CHANGED. NO REMAINS COLLECTED AT ARPT. ENG MANU DOES NOT BELIEVE THE EGT EXCEEDANCE WAS RELATED TO THE BIRD AFTER DISCUSSION WITH THE AIRLINE REP.,,,1
2002-09-14,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Unknown bird - small,N,,FALSE,FALSE,9,2002,Day,12:55,9L,50,145,Climb,FALSE,None,,Overcast,"Fog, Rain",2-10,1,Small,No,JUST AFTER LIFT OFF.,,,1
2002-12-23,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-300,Unknown bird - small,N,,FALSE,FALSE,12,2002,Day,16:03,9R,20,138,Approach,FALSE,None,,No Cloud,None,2-10,1,Small,No,,,,1
2002-10-31,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - small,N,,FALSE,FALSE,10,2002,Day,,26R,0,125,Landing Roll,FALSE,None,,Some Cloud,None,1,1,Small,No,,,,1
2003-05-23,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,5,2003,Day,13:25,8L,500,140,Approach,FALSE,None,,Some Cloud,None,1,1,Small,No,,,,1
2003-08-08,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-800,Unknown bird - small,N,,FALSE,FALSE,8,2003,Day,19:00,26R,1000,150,Approach,FALSE,None,,Some Cloud,None,,1,Small,No,"NO VIS DMG. # BIRDS NOT REPTD, ASSUME 1.",,,1
2003-11-10,KATL ,NJA,(NJA) NETJETS,C-560,Unknown bird - small,N,,FALSE,FALSE,11,2003,Day,08:35,8L,1000,120,Approach,FALSE,None,,Some Cloud,None,2-10,1,Small,Unknown,NO ATIS WARNING. SAW 2 BIRDS ON APCH. NONE CLOSE TO OUR FLT PATH. NEVER FELT OR HEARD STRIKE. NO DMG.,,,1
2003-09-03,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,9,2003,Day,15:30,27L,300,140,Approach,FALSE,None,,Overcast,Rain,1,1,Small,Unknown,,,,1
2004-04-07,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - small,N,,FALSE,FALSE,4,2004,Day,09:49,26L,5500,250,Climb,FALSE,None,,No Cloud,None,1,1,Small,No,,,,1
2004-08-26,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Blackbirds,N,,FALSE,FALSE,8,2004,Day,19:20,9R,500,140,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,NO DMG,,,1
2003-09-05,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - medium,N,,FALSE,FALSE,9,2003,Night,22:50,9L,,,Climb,FALSE,None,,Some Cloud,None,,1,Medium,No,,,,1
2003-04-30,KATL ,FDX,(FDX) FEDEX EXPRESS,B-727-200,Unknown bird - medium,N,,FALSE,FALSE,4,2003,Night,22:30,8R,5000,250,Climb,FALSE,None,,No Cloud,None,1,1,Medium,Unknown,MX INSPN. NO DMG.,,,1
2002-11-06,KATL ,ABX,(ABX) ABX AIR,DC-8-61,Unknown bird - medium,N,,FALSE,FALSE,11,2002,,,,,,Approach,FALSE,None,,,,1,1,Medium,Unknown,HIT CAPT'S WINDSHLD DURING LDG FLARE. NO DMG.,,,1
2004-01-09,KATL ,NWA,(NWA) NORTHWEST AIRLINES,DC-9-30,Unknown bird - medium,N,,FALSE,FALSE,1,2004,,,,,,Approach,FALSE,,,,,,1,Medium,Unknown,NO DMG. HIT OTBD L WINGTIP ON SLAT. INSPN.,,,1
2003-09-06,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-400,Unknown bird - small,N,,FALSE,FALSE,9,2003,Day,15:52,8L,1700,145,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,BIRD SPLATTERED ON WINDSHLD. NO DMG.,,,1
2002-11-01,KATL ,DAL,(DAL) DELTA AIR LINES,B-767-400,Unknown bird - small,N,,FALSE,FALSE,11,2002,Day,16:15,27R,0,145,Take-off Run,FALSE,None,,No Cloud,None,1,1,Small,No,,,,1
2004-04-16,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - small,N,,FALSE,FALSE,4,2004,Day,,27L,,135,Approach,FALSE,None,,No Cloud,None,,1,Small,Unknown,ALMOST NO MARK AT ALL. NO DMG.,,,1
2003-09-20,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-800,Unknown bird - small,N,,FALSE,FALSE,9,2003,Day,08:15,27L,400,140,Approach,FALSE,None,,No Cloud,None,1,1,Small,Unknown,"SAW BIRD, HEARD STRIKE, FOUND NO EVIDENCE.",,,1
2003-10-11,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - small,M?,,FALSE,FALSE,10,2003,Day,08:00,8L,300,140,Approach,FALSE,None,,Overcast,None,2-10,1,Small,Yes,RADOME WAS DAMAGED,,,3
2003-08-12,KATL ,AAL,(AAL) AMERICAN AIRLINES,MD-82,Unknown bird - small,N,,FALSE,FALSE,8,2003,Day,16:00,8L,50,130,Approach,FALSE,None,,Some Cloud,None,2-10,2-10,Small,No,NO DMG. 2 SML BIRDS HIT L SIDE RADOME. 1 HIT CAPT'S WINDSHLD WIPER AREA.,,,1
2002-08-24,KATL ,BUS,(BUS) BUSINESS,BE-300 KING,Unknown bird - medium,M?,,FALSE,FALSE,8,2002,Dusk,19:00,8L,1500,210,Climb,FALSE,None,,No Cloud,None,11-100,1,Medium,No,"# BIRDS STRUCK NOT REPTD, ASSUME 1.",,,3
2003-10-14,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-800,Unknown bird - small,N,,FALSE,FALSE,10,2003,Day,18:35,26R,3000,160,Approach,FALSE,None,,Some Cloud,None,1,1,Small,No,,,,1
2002-09-27,KATL ,1AWE,(1AWE) AMERICA WEST AIRLINES,A-320,Common yellowthroat,N,,TRUE,TRUE,9,2002,Night,,27L,300,210,Approach,FALSE,,,Some Cloud,None,,1,Small,Unknown,HIT F/O SIDE RIGHT ABOVE WINDSHLD. NO DMG. REMAINS (SML AMT OF BLOOD) SENT. ID BY SMITHSONIAN FAA 373,,,1
2003-09-28,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - small,N,,FALSE,FALSE,9,2003,Night,22:30,26L,1000,190,Climb,FALSE,None,,No Cloud,None,,1,Small,No,,,,1
2003-08-26,KATL ,1ASQ,(1ASQ) ATLANTIC SOUTHEAST,CRJ100/200,Black vulture,S,,TRUE,TRUE,8,2003,,,26L,3000,,Climb,TRUE,Engine Shutdown,EMERGENCY DECLARED,,,2-10,1,Large,Unknown,INGESTED BIRDS INTO #2 ENG ON T/O. RETD TO LAND W/O INCIDENT. EVENT CAUSED SEVERE DMG TO ENG. EMERGENCY DECLARED. ENG WAS SHUT DOWN.,,,4
2003-09-28,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - small,N,,FALSE,FALSE,9,2003,Night,23:00,26L,700,165,Climb,FALSE,None,,No Cloud,None,1,1,Small,Yes,,,,1
2003-10-10,KATL ,FDX,(FDX) FEDEX EXPRESS,B-727-200,Unknown bird - medium,N,,FALSE,FALSE,10,2003,Night,06:20,8L,400,145,,FALSE,None,,Some Cloud,None,,1,Medium,Unknown,,,,1
2004-04-29,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - small,N,,FALSE,FALSE,4,2004,Day,09:00,8L,800,140,Approach,FALSE,None,,Some Cloud,None,1,1,Small,Unknown,NOTED IN LOG BOOK. INSPN. NO DMG.,,,1
2004-11-04,KATL ,NWA,(NWA) NORTHWEST AIRLINES,DC-9-30,Unknown bird - medium,N,,FALSE,FALSE,11,2004,,,,6000,,Climb,FALSE,,,,,,1,Medium,Unknown,AFTER TURNING 360 DEGREES AND PASSING 6500' WE HEARD A VERY LOUD BANG. SOUDNED LIKE A 44 MAG. GUN. CONCLUDED IT WAS A LRG BIRD STRIKE. ALL ENG OPS NORMAL. NO SMELL. FLT PROCEEDED NORMALLY. MX FOUND NO DMG.,,,1
2003-09-15,KATL ,DAL,(DAL) DELTA AIR LINES,B-737-800,Unknown bird - medium,N,,FALSE,FALSE,9,2003,Night,,26R,100,135,Approach,FALSE,None,,No Cloud,None,1,1,Medium,No,,,,1
2004-08-23,KATL ,AAL,(AAL) AMERICAN AIRLINES,MD-82,Unknown bird - medium,N,,FALSE,FALSE,8,2004,Night,21:35,26R,1000,135,Approach,FALSE,None,,Some Cloud,None,,1,Medium,Yes,,,,1
2003-10-14,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,10,2003,Night,20:10,27L,1050,140,Approach,FALSE,None,,No Cloud,None,1,1,Small,No,SOME REMAINS FOUND ON CONNECTING ROD FOR RT NOSE GEAR DOOR,,,1
2002-11-01,KATL ,DAL,(DAL) DELTA AIR LINES,B-757-200,Gulls,N,,FALSE,FALSE,11,2002,Day,08:02,27R,,,Climb,FALSE,None,,No Cloud,None,1,1,Medium,Yes,APPEARED TO BE A GULL. NO DMG.,,,1
2003-09-04,KATL ,USA,(USA) 1US AIRWAYS,B-737-200,Unknown bird - small,N,,FALSE,FALSE,9,2003,Night,17:50,26L,8000,250,Approach,FALSE,None,,Some Cloud,None,,1,Small,No,HIT RT WINDSHLD. NO DMG.,,,1
2004-05-22,KATL ,DKT,(DKT) BUSINESS AVIATION COURIER,B-737-200,Unknown bird - small,N,,FALSE,FALSE,5,2004,Day,,26R,2000,180,Approach,FALSE,None,,Some Cloud,None,1,1,Small,No,NO DMG OR REMAINS. BLOOD ON RT OTBD SLAT,,,1
2003-11-23,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Unknown bird - small,N,,FALSE,FALSE,11,2003,Dusk,17:30,27R,400,160,Climb,FALSE,None,,No Cloud,None,1,1,Small,No,BIRDSTRIKE AT UNDERSIDE OF FWD FUSELAGE. NO DMG,,,1
2003-06-18,KATL ,AAL,(AAL) AMERICAN AIRLINES,FOKKER F100,Unknown bird - small,N,,FALSE,FALSE,6,2003,Day,17:55,27L,1500,140,Approach,FALSE,None,,Some Cloud,None,1,1,Small,No,HIT BIRD OUTSIDE OUTER MARKER ON APCH. NO DMG.,,,1
2004-06-29,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - small,N,,FALSE,FALSE,6,2004,Day,08:00,26R,0,120,Landing Roll,FALSE,None,,Some Cloud,None,,1,Small,No,,,,1
2003-09-22,KATL ,DAL,(DAL) DELTA AIR LINES,B-767,Unknown bird - small,N,,FALSE,FALSE,9,2003,Dusk,18:15,27L,1000,135,Approach,FALSE,None,,Overcast,Rain,2-10,1,Small,No,"NO DMG. DATE NOT REPTD, ASSUME DATE = DATE FORM WAS FILLED OUT",,,1
2004-03-02,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Canada goose,M?,,FALSE,FALSE,3,2004,Day,,26L,1500,210,Climb,FALSE,Precautionary Landing,,Some Cloud,None,2-10,1,Large,No,DMG TO LE OF RT WING,,,3
2004-10-03,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-737-700,Unknown bird - medium,N,,FALSE,FALSE,10,2004,Night,20:00,26R,1500,150,Approach,FALSE,None,,No Cloud,None,,1,Medium,No,NO DMG,,,1
2004-03-13,KATL ,DAL,(DAL) DELTA AIR LINES,MD-88,Ducks,M?,,FALSE,FALSE,3,2004,Night,,9R,6000,250,Climb,FALSE,Precautionary Landing,,No Cloud,None,2-10,1,Medium,No,"15 MI E OF ARPT, REPTD SEVERAL BIRD STRIKES. RETD TO ATL & LANDED W/O INCIDENT.",,,3
2004-04-20,KATL ,TRS,(TRS) AIRTRAN AIRWAYS,B-717-200,Unknown bird - medium,N,,FALSE,FALSE,4,2004,Night,22:58,27R,1500,230,Climb,FALSE,None,,Some Cloud,None,,1,Medium,No,IMPACTED CAPT'S WINDSHLD. TOP CENTER. NO DMG NOTED.,,,1
